"GEO_ID","NAME","B28004_001E","B28004_001M","B28004_002E","B28004_002M","B28004_003E","B28004_003M","B28004_004E","B28004_004M","B28004_005E","B28004_005M","B28004_006E","B28004_006M","B28004_007E","B28004_007M","B28004_008E","B28004_008M","B28004_009E","B28004_009M","B28004_010E","B28004_010M","B28004_011E","B28004_011M","B28004_012E","B28004_012M","B28004_013E","B28004_013M","B28004_014E","B28004_014M","B28004_015E","B28004_015M","B28004_016E","B28004_016M","B28004_017E","B28004_017M","B28004_018E","B28004_018M","B28004_019E","B28004_019M","B28004_020E","B28004_020M","B28004_021E","B28004_021M","B28004_022E","B28004_022M","B28004_023E","B28004_023M","B28004_024E","B28004_024M","B28004_025E","B28004_025M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Less than $10,000","Margin of Error!!Total!!Less than $10,000","Estimate!!Total!!Less than $10,000!!With dial-up Internet subscription alone","Margin of Error!!Total!!Less than $10,000!!With dial-up Internet subscription alone","Estimate!!Total!!Less than $10,000!!With a broadband Internet subscription","Margin of Error!!Total!!Less than $10,000!!With a broadband Internet subscription","Estimate!!Total!!Less than $10,000!!Without an Internet subscription","Margin of Error!!Total!!Less than $10,000!!Without an Internet subscription","Estimate!!Total!!$10,000 to $19,999","Margin of Error!!Total!!$10,000 to $19,999","Estimate!!Total!!$10,000 to $19,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$10,000 to $19,999!!With dial-up Internet subscription alone","Estimate!!Total!!$10,000 to $19,999!!With a broadband Internet subscription","Margin of Error!!Total!!$10,000 to $19,999!!With a broadband Internet subscription","Estimate!!Total!!$10,000 to $19,999!!Without an Internet subscription","Margin of Error!!Total!!$10,000 to $19,999!!Without an Internet subscription","Estimate!!Total!!$20,000 to $34,999","Margin of Error!!Total!!$20,000 to $34,999","Estimate!!Total!!$20,000 to $34,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$20,000 to $34,999!!With dial-up Internet subscription alone","Estimate!!Total!!$20,000 to $34,999!!With a broadband Internet subscription","Margin of Error!!Total!!$20,000 to $34,999!!With a broadband Internet subscription","Estimate!!Total!!$20,000 to $34,999!!Without an Internet subscription","Margin of Error!!Total!!$20,000 to $34,999!!Without an Internet subscription","Estimate!!Total!!$35,000 to $49,999","Margin of Error!!Total!!$35,000 to $49,999","Estimate!!Total!!$35,000 to $49,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$35,000 to $49,999!!With dial-up Internet subscription alone","Estimate!!Total!!$35,000 to $49,999!!With a broadband Internet subscription","Margin of Error!!Total!!$35,000 to $49,999!!With a broadband Internet subscription","Estimate!!Total!!$35,000 to $49,999!!Without an Internet subscription","Margin of Error!!Total!!$35,000 to $49,999!!Without an Internet subscription","Estimate!!Total!!$50,000 to $74,999","Margin of Error!!Total!!$50,000 to $74,999","Estimate!!Total!!$50,000 to $74,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$50,000 to $74,999!!With dial-up Internet subscription alone","Estimate!!Total!!$50,000 to $74,999!!With a broadband Internet subscription","Margin of Error!!Total!!$50,000 to $74,999!!With a broadband Internet subscription","Estimate!!Total!!$50,000 to $74,999!!Without an Internet subscription","Margin of Error!!Total!!$50,000 to $74,999!!Without an Internet subscription","Estimate!!Total!!$75,000 or more","Margin of Error!!Total!!$75,000 or more","Estimate!!Total!!$75,000 or more!!With dial-up Internet subscription alone","Margin of Error!!Total!!$75,000 or more!!With dial-up Internet subscription alone","Estimate!!Total!!$75,000 or more!!With a broadband Internet subscription","Margin of Error!!Total!!$75,000 or more!!With a broadband Internet subscription","Estimate!!Total!!$75,000 or more!!Without an Internet subscription","Margin of Error!!Total!!$75,000 or more!!Without an Internet subscription"
"1400000US41051009202","Census Tract 92.02, Multnomah County, Oregon","1724","83","116","77","0","17","86","72","30","27","205","75","10","14","111","69","84","63","360","136","17","19","306","137","37","29","276","89","12","18","225","93","39","29","331","99","0","17","299","92","32","31","436","104","0","17","415","105","21","22"
"1400000US41051009301","Census Tract 93.01, Multnomah County, Oregon","2286","139","238","142","0","17","150","125","88","77","458","149","0","17","189","102","269","108","359","151","0","17","312","151","47","38","164","121","0","17","153","119","11","19","422","148","0","17","395","146","27","33","645","189","0","17","635","181","10","43"
"1400000US41051009801","Census Tract 98.01, Multnomah County, Oregon","1482","90","220","116","0","12","70","61","150","96","320","117","0","12","208","98","112","91","286","115","0","12","245","115","41","28","190","88","0","12","131","61","59","66","210","76","0","12","199","73","11","17","256","90","0","12","232","87","24","26"
"1400000US41051008400","Census Tract 84, Multnomah County, Oregon","1586","110","104","51","0","12","59","46","45","34","260","95","0","12","153","81","107","61","404","97","0","12","236","78","168","81","278","69","0","12","219","69","59","41","239","76","0","12","230","73","9","14","301","102","0","12","291","104","10","15"
"1400000US41051008902","Census Tract 89.02, Multnomah County, Oregon","1472","84","106","75","0","12","87","74","19","29","97","50","0","12","68","42","29","36","208","74","0","12","149","60","59","58","247","100","0","12","217","95","30","25","238","88","0","12","238","88","0","12","576","120","0","12","569","122","7","12"
"1400000US41051009101","Census Tract 91.01, Multnomah County, Oregon","2026","110","340","118","0","17","213","98","127","81","216","89","0","17","136","57","80","77","295","108","0","17","182","79","113","77","308","122","10","17","204","98","94","74","470","131","11","16","403","129","56","52","397","100","0","17","365","96","32","33"
"1400000US41051010002","Census Tract 100.02, Multnomah County, Oregon","1964","152","113","65","0","17","102","64","11","18","64","50","0","17","30","27","34","42","287","109","10","15","194","90","83","61","173","74","0","17","169","73","4","9","438","143","6","11","396","132","36","42","889","160","0","17","871","159","18","21"
"1400000US41051007600","Census Tract 76, Multnomah County, Oregon","1328","91","92","60","0","12","45","32","47","52","121","79","0","12","32","27","89","64","380","111","0","12","291","107","89","68","121","64","0","12","108","59","13","21","251","78","0","12","245","79","6","10","363","80","0","12","317","80","46","67"
"1400000US41051007700","Census Tract 77, Multnomah County, Oregon","804","56","30","25","0","12","27","23","3","5","68","34","0","12","54","34","14","8","128","52","0","12","90","46","38","30","174","55","0","12","153","58","21","14","130","52","0","12","121","50","9","10","274","57","0","12","271","56","3","5"
"1400000US41051008100","Census Tract 81, Multnomah County, Oregon","3116","156","255","140","0","17","151","98","104","100","563","182","0","17","286","154","277","141","576","159","15","26","454","157","107","63","529","181","0","17","439","171","90","61","591","171","0","17","516","166","75","80","602","154","0","17","580","149","22","34"
"1400000US41051008700","Census Tract 87, Multnomah County, Oregon","1793","88","97","57","0","17","54","49","43","32","133","65","0","17","49","31","84","56","176","66","0","17","144","59","32","30","291","79","0","17","282","76","9","13","452","94","0","17","418","89","34","25","644","110","0","17","644","110","0","17"
"1400000US41051009102","Census Tract 91.02, Multnomah County, Oregon","2278","124","164","123","0","17","82","64","82","107","139","114","0","17","38","31","101","110","469","139","17","29","383","139","69","63","379","179","0","17","272","154","107","113","326","142","0","17","284","137","42","47","801","172","0","17","782","170","19","30"
"1400000US41051010402","Census Tract 104.02, Multnomah County, Oregon","2238","131","34","39","0","17","18","29","16","26","92","86","0","17","75","80","17","27","243","142","0","17","112","75","131","111","138","71","0","17","138","71","0","17","334","139","16","26","289","128","29","33","1397","194","0","17","1377","191","20","30"
"1400000US41051009604","Census Tract 96.04, Multnomah County, Oregon","1910","101","173","90","0","17","121","79","52","41","229","87","0","17","117","60","112","74","434","125","0","17","285","128","149","80","375","119","0","17","329","113","46","45","310","100","0","17","285","99","25","23","389","110","0","17","290","79","99","67"
"1400000US41051009605","Census Tract 96.05, Multnomah County, Oregon","2239","170","170","121","0","17","160","116","10","19","221","140","0","17","153","114","68","104","541","181","0","17","503","180","38","47","460","165","0","17","346","135","114","109","273","116","0","17","256","113","17","28","574","121","0","17","561","119","13","22"
"1400000US41051009606","Census Tract 96.06, Multnomah County, Oregon","2020","103","115","96","0","17","44","33","71","89","380","133","0","17","203","109","177","97","489","138","8","13","297","110","184","107","249","97","0","17","162","65","87","69","353","109","0","17","308","96","45","47","434","135","0","17","414","135","20","22"
"1400000US41051010408","Census Tract 104.08, Multnomah County, Oregon","2025","103","40","61","0","17","40","61","0","17","264","160","0","17","159","122","105","98","455","192","0","17","214","123","241","203","306","125","0","17","239","103","67","69","503","219","0","17","503","219","0","17","457","161","0","17","422","159","35","37"
"1400000US41051010305","Census Tract 103.05, Multnomah County, Oregon","1518","78","100","77","0","12","38","38","62","68","56","40","0","12","28","27","28","26","114","67","0","12","96","62","18","22","157","65","0","12","149","64","8","13","373","100","0","12","326","87","47","53","718","126","0","12","698","127","20","22"
"1400000US41051009702","Census Tract 97.02, Multnomah County, Oregon","2640","268","294","202","0","17","27","34","267","195","321","146","0","17","219","128","102","61","484","173","0","17","372","154","112","67","367","133","0","17","352","131","15","25","584","198","0","17","467","185","117","104","590","189","0","17","541","182","49","47"
"1400000US41051009803","Census Tract 98.03, Multnomah County, Oregon","2651","182","195","123","0","17","124","108","71","47","352","130","0","17","159","107","193","76","639","186","0","17","359","161","280","129","318","132","0","17","224","108","94","60","433","160","0","17","381","148","52","62","714","145","0","17","678","144","36","37"
"1400000US41051010304","Census Tract 103.04, Multnomah County, Oregon","1266","103","64","43","0","12","57","42","7","10","37","36","0","12","19","20","18","28","265","77","0","12","218","78","47","40","154","70","9","13","131","65","14","18","332","92","0","12","285","80","47","41","414","112","0","12","380","100","34","35"
"1400000US41051007400","Census Tract 74, Multnomah County, Oregon","1396","91","136","70","0","12","118","67","18","20","259","117","0","12","176","102","83","56","217","66","0","12","198","62","19","21","137","73","0","12","128","71","9","14","268","111","0","12","251","104","17","21","379","85","0","12","369","83","10","16"
"1400000US41051000701","Census Tract 7.01, Multnomah County, Oregon","2003","82","141","73","0","12","88","60","53","46","76","54","0","12","58","50","18","21","257","83","0","12","201","71","56","43","228","80","10","15","182","72","36","27","378","104","0","12","338","101","40","40","923","114","0","12","917","113","6","9"
"1400000US41051001602","Census Tract 16.02, Multnomah County, Oregon","1779","71","165","75","0","12","95","66","70","50","269","97","12","20","223","89","34","33","291","93","0","12","169","76","122","56","201","87","0","12","183","84","18","23","351","81","9","14","342","80","0","12","502","114","0","12","483","115","19","22"
"1400000US41051002802","Census Tract 28.02, Multnomah County, Oregon","1357","50","24","25","0","12","24","25","0","12","39","27","0","12","32","24","7","13","82","45","0","12","82","45","0","12","106","48","0","12","100","45","6","12","228","60","0","12","199","62","29","20","878","92","0","12","844","93","34","30"
"1400000US41051003602","Census Tract 36.02, Multnomah County, Oregon","2472","81","93","78","0","17","75","77","18","27","91","61","0","17","45","48","46","34","132","76","0","17","103","67","29","34","340","144","0","17","277","132","63","50","286","95","0","17","265","96","21","32","1530","174","0","17","1457","176","73","91"
"1400000US41051005100","Census Tract 51, Multnomah County, Oregon","5570","396","745","272","0","17","311","150","434","228","691","255","0","17","324","157","367","218","1104","296","0","17","849","265","255","153","251","126","29","45","186","104","36","55","551","236","0","17","528","233","23","36","2228","358","0","17","2182","362","46","38"
"1400000US41051006002","Census Tract 60.02, Multnomah County, Oregon","961","41","18","18","0","12","7","12","11","13","50","29","0","12","27","19","23","19","64","30","0","12","22","18","42","24","71","39","0","12","65","38","6","9","109","49","0","12","109","49","0","12","649","57","0","12","627","58","22","17"
"1400000US41051008600","Census Tract 86, Multnomah County, Oregon","1562","135","78","53","0","12","63","51","15","17","154","99","0","12","116","96","38","31","257","74","0","12","203","63","54","40","224","76","8","13","149","66","67","46","445","111","4","8","441","113","0","12","404","100","0","12","395","98","9","15"
"1400000US41051007100","Census Tract 71, Multnomah County, Oregon","1095","116","48","58","0","12","0","12","48","58","74","50","0","12","37","39","37","33","67","51","0","12","67","51","0","12","105","54","0","12","105","54","0","12","187","78","0","12","167","73","20","24","614","99","0","12","563","92","51","44"
"1400000US41051008001","Census Tract 80.01, Multnomah County, Oregon","1352","104","112","74","0","12","76","58","36","44","84","71","0","12","53","61","31","33","162","62","0","12","93","50","69","39","243","89","0","12","185","80","58","40","299","108","0","12","290","105","9","16","452","111","0","12","426","104","26","31"
"1400000US41051008500","Census Tract 85, Multnomah County, Oregon","1576","61","83","66","0","12","49","44","34","52","57","48","0","12","39","39","18","20","172","80","0","12","120","69","52","42","274","124","0","12","180","94","94","66","358","93","0","12","308","92","50","46","632","142","12","18","605","140","15","20"
"1400000US41051000702","Census Tract 7.02, Multnomah County, Oregon","2009","87","92","59","0","17","56","51","36","35","352","113","0","17","185","85","167","102","156","78","0","17","119","67","37","40","244","103","0","17","221","102","23","23","294","93","0","17","273","90","21","24","871","133","0","17","818","129","53","44"
"1400000US41051001801","Census Tract 18.01, Multnomah County, Oregon","2142","61","145","79","0","12","102","66","43","34","173","76","0","12","69","64","104","57","285","122","0","12","228","118","57","39","257","89","0","12","210","84","47","38","492","145","0","12","485","143","7","11","790","129","0","12","723","133","67","61"
"1400000US41051001802","Census Tract 18.02, Multnomah County, Oregon","1664","53","65","34","0","12","59","31","6","10","129","64","0","12","57","45","72","46","328","85","0","12","242","73","86","59","217","94","0","12","176","82","41","43","230","66","0","12","220","66","10","15","695","107","0","12","674","107","21","33"
"1400000US41051002100","Census Tract 21, Multnomah County, Oregon","1481","126","132","58","0","12","106","58","26","23","129","50","0","12","97","48","32","25","227","82","0","12","184","70","43","47","304","77","0","12","265","72","39","31","325","82","0","12","317","82","8","12","364","95","0","12","364","95","0","12"
"1400000US41051002402","Census Tract 24.02, Multnomah County, Oregon","2002","150","206","111","0","12","127","92","79","61","207","83","0","12","125","70","82","57","240","107","0","12","224","109","16","27","211","89","0","12","199","86","12","19","457","127","0","12","410","125","47","48","681","143","16","24","636","135","29","33"
"1400000US41051002903","Census Tract 29.03, Multnomah County, Oregon","2069","139","87","55","0","17","45","44","42","35","245","112","0","17","182","105","63","51","214","120","0","17","170","103","44","67","404","157","0","17","392","155","12","20","355","139","0","17","278","126","77","61","764","130","0","17","721","128","43","41"
"1400000US41051003301","Census Tract 33.01, Multnomah County, Oregon","1332","101","234","114","0","12","144","70","90","96","183","93","0","12","90","66","93","78","70","49","0","12","70","49","0","12","103","49","0","12","94","47","9","14","209","87","0","12","209","87","0","12","533","99","0","12","508","98","25","25"
"1400000US41051003702","Census Tract 37.02, Multnomah County, Oregon","1042","43","94","39","0","12","34","36","60","27","65","29","0","12","21","19","44","27","63","28","0","12","56","26","7","11","89","50","0","12","89","50","0","12","168","52","0","12","155","52","13","14","563","67","0","12","551","69","12","8"
"1400000US41051003801","Census Tract 38.01, Multnomah County, Oregon","1371","89","64","60","0","12","40","50","24","38","99","56","0","12","66","45","33","31","105","53","0","12","63","39","42","34","206","83","0","12","172","77","34","41","327","95","0","12","269","87","58","39","570","103","0","12","534","107","36","28"
"1400000US41051004200","Census Tract 42, Multnomah County, Oregon","1910","94","103","42","0","12","83","43","20","21","123","67","0","12","108","60","15","17","265","85","14","22","169","61","82","64","215","91","0","12","203","89","12","21","223","73","0","12","223","73","0","12","981","115","0","12","974","113","7","13"
"1400000US41051004700","Census Tract 47, Multnomah County, Oregon","2587","128","77","63","0","12","58","54","19","29","112","97","0","12","50","49","62","83","400","152","0","12","318","136","82","79","395","158","0","12","265","106","130","137","319","133","0","12","319","133","0","12","1284","158","0","12","1271","158","13","22"
"1400000US41051006502","Census Tract 65.02, Multnomah County, Oregon","2063","129","172","91","0","12","142","86","30","35","87","57","0","12","87","57","0","12","211","105","0","12","130","71","81","81","205","108","0","12","178","105","27","36","394","124","0","12","394","124","0","12","994","155","16","25","947","154","31","36"
"1400000US41051006802","Census Tract 68.02, Multnomah County, Oregon","1454","67","44","29","0","12","35","25","9","15","109","68","0","12","109","68","0","12","93","43","0","12","85","43","8","13","117","66","0","12","117","66","0","12","137","63","0","12","116","62","21","21","954","96","0","12","944","97","10","15"
"1400000US41051007500","Census Tract 75, Multnomah County, Oregon","1782","148","85","66","0","17","32","29","53","61","162","81","0","17","66","40","96","75","117","57","0","17","95","51","22","23","159","76","0","17","150","77","9","15","370","108","0","17","370","108","0","17","889","157","0","17","869","157","20","21"
