"GEO_ID","NAME","B28005_001E","B28005_001M","B28005_002E","B28005_002M","B28005_003E","B28005_003M","B28005_004E","B28005_004M","B28005_005E","B28005_005M","B28005_006E","B28005_006M","B28005_007E","B28005_007M","B28005_008E","B28005_008M","B28005_009E","B28005_009M","B28005_010E","B28005_010M","B28005_011E","B28005_011M","B28005_012E","B28005_012M","B28005_013E","B28005_013M","B28005_014E","B28005_014M","B28005_015E","B28005_015M","B28005_016E","B28005_016M","B28005_017E","B28005_017M","B28005_018E","B28005_018M","B28005_019E","B28005_019M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Under 18 years","Margin of Error!!Total!!Under 18 years","Estimate!!Total!!Under 18 years!!Has a computer","Margin of Error!!Total!!Under 18 years!!Has a computer","Estimate!!Total!!Under 18 years!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!Under 18 years!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!Under 18 years!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!Under 18 years!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!Under 18 years!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!Under 18 years!!Has a computer!!Without an Internet subscription","Estimate!!Total!!Under 18 years!!No computer","Margin of Error!!Total!!Under 18 years!!No computer","Estimate!!Total!!18 to 64 years","Margin of Error!!Total!!18 to 64 years","Estimate!!Total!!18 to 64 years!!Has a computer","Margin of Error!!Total!!18 to 64 years!!Has a computer","Estimate!!Total!!18 to 64 years!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!18 to 64 years!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!18 to 64 years!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!18 to 64 years!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!18 to 64 years!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!18 to 64 years!!Has a computer!!Without an Internet subscription","Estimate!!Total!!18 to 64 years!!No computer","Margin of Error!!Total!!18 to 64 years!!No computer","Estimate!!Total!!65 years and over","Margin of Error!!Total!!65 years and over","Estimate!!Total!!65 years and over!!Has a computer","Margin of Error!!Total!!65 years and over!!Has a computer","Estimate!!Total!!65 years and over!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!65 years and over!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!65 years and over!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!65 years and over!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!65 years and over!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!65 years and over!!Has a computer!!Without an Internet subscription","Estimate!!Total!!65 years and over!!No computer","Margin of Error!!Total!!65 years and over!!No computer"
"1400000US41005020503","Census Tract 205.03, Clackamas County, Oregon","2393","155","580","69","573","68","0","12","573","68","0","12","7","10","1404","112","1376","111","0","12","1358","112","18","31","28","30","409","87","351","90","0","12","351","90","0","12","58","31"
"1400000US41005024000","Census Tract 240, Clackamas County, Oregon","2554","241","540","105","531","104","0","12","523","108","8","12","9","15","1425","153","1389","153","0","12","1373","154","16","26","36","37","589","112","524","120","9","15","469","115","46","54","65","34"
"1400000US41005021802","Census Tract 218.02, Clackamas County, Oregon","4465","354","1001","164","1001","164","24","37","929","172","48","71","0","12","2709","255","2670","247","7","11","2545","260","118","73","39","46","755","99","494","121","11","18","433","101","50","57","261","115"
"1400000US41043020300","Census Tract 203, Linn County, Oregon","7321","498","1527","224","1527","224","0","17","1498","225","29","45","0","17","4506","356","4466","357","0","17","4328","381","138","93","40","47","1288","232","1231","239","20","22","1117","241","94","62","57","50"
"1400000US41043020400","Census Tract 204, Linn County, Oregon","3928","369","844","189","832","191","0","12","773","185","59","70","12","20","2590","293","2444","299","0","12","2264","317","180","102","146","69","494","122","384","115","0","12","329","112","55","33","110","49"
"1400000US41043030500","Census Tract 305, Linn County, Oregon","4461","350","847","192","847","192","3","5","760","193","84","69","0","12","2667","301","2600","304","16","17","2366","315","218","143","67","59","947","183","862","178","0","12","758","175","104","87","85","48"
"1400000US41043020700","Census Tract 207, Linn County, Oregon","5865","603","1499","395","1474","407","0","17","1474","407","0","17","25","38","3655","340","3456","367","23","36","3219","391","214","162","199","173","711","109","530","91","0","17","518","91","12","20","181","90"
"1400000US41043030200","Census Tract 302, Linn County, Oregon","6577","495","1375","257","1278","259","0","17","1225","255","53","53","97","87","3610","316","3409","329","7","7","3200","339","202","122","201","123","1592","174","1151","195","21","33","1063","190","67","52","441","165"
"1400000US41043030300","Census Tract 303, Linn County, Oregon","2338","297","437","136","437","136","0","12","407","128","30","31","0","12","1298","200","1219","186","9","15","1075","179","135","81","79","64","603","108","483","102","23","22","449","103","11","12","120","48"
"1400000US41043030401","Census Tract 304.01, Linn County, Oregon","6939","573","1863","375","1835","373","0","17","1647","357","188","188","28","48","3728","399","3567","407","0","17","3285","419","282","202","161","120","1348","162","1140","200","0","17","995","178","145","119","208","96"
"1400000US41043030700","Census Tract 307, Linn County, Oregon","3887","246","699","124","699","124","16","26","654","123","29","40","0","12","2227","178","2157","183","9","13","2047","211","101","98","70","55","961","110","849","133","0","12","748","122","101","78","112","59"
"1400000US41043030600","Census Tract 306, Linn County, Oregon","7632","729","2095","324","1989","349","0","17","1703","320","286","213","106","153","4509","515","4075","610","6","11","3630","578","439","322","434","292","1028","213","712","156","80","78","573","146","59","58","316","156"
"1400000US41043020200","Census Tract 202, Linn County, Oregon","2066","181","350","95","327","112","0","12","276","110","51","45","23","29","1452","146","1316","163","8","13","1122","136","186","125","136","98","264","50","245","48","2","4","232","50","11","16","19","15"
"1400000US41043020500","Census Tract 205, Linn County, Oregon","3855","352","959","259","888","266","0","12","874","272","14","19","71","97","2119","235","1934","253","0","12","1859","248","75","57","185","127","777","96","668","94","15","24","535","104","118","61","109","54"
"1400000US41043030902","Census Tract 309.02, Linn County, Oregon","7559","538","1320","208","1281","201","0","17","1235","217","46","68","39","62","4723","431","4596","441","22","34","4274","390","300","256","127","102","1516","229","1210","245","4","5","1087","241","119","79","306","119"
"1400000US41043030903","Census Tract 309.03, Linn County, Oregon","5617","490","1140","193","1111","190","0","17","1065","198","46","71","29","47","3281","340","3123","357","0","17","2942","393","181","132","158","108","1196","203","846","233","0","17","758","227","88","72","350","112"
"1400000US41043030904","Census Tract 309.04, Linn County, Oregon","4472","340","1026","213","1003","220","0","12","892","214","111","94","23","27","2703","219","2462","235","9","14","2211","245","242","121","241","133","743","122","656","131","20","31","543","134","93","59","87","49"
"1400000US41043020100","Census Tract 201, Linn County, Oregon","10269","571","2193","423","2190","424","0","19","2074","394","116","107","3","6","6550","411","6403","420","35","53","5963","496","405","207","147","117","1526","161","1406","174","0","19","1104","148","302","178","120","78"
"1400000US41043020600","Census Tract 206, Linn County, Oregon","8200","693","2093","581","2031","570","0","17","1914","587","117","115","62","86","4580","322","4372","312","0","17","4213","321","159","136","208","177","1527","186","1159","171","0","17","1073","192","86","62","368","126"
"1400000US41043030402","Census Tract 304.02, Linn County, Oregon","6926","615","1650","259","1650","259","0","17","1539","266","111","102","0","17","3823","473","3642","485","43","51","3295","481","304","197","181","87","1453","294","1128","270","15","25","960","262","153","97","325","171"
"1400000US41043030800","Census Tract 308, Linn County, Oregon","8326","561","2118","330","1987","325","0","17","1950","333","37","58","131","153","4783","461","4583","489","0","17","4331","506","252","119","200","134","1425","196","936","171","22","34","821","179","93","71","489","128"
"1400000US41043030100","Census Tract 301, Linn County, Oregon","6090","538","1585","339","1578","338","12","21","1414","368","152","116","7","9","3372","316","3231","311","23","39","2843","342","365","175","141","89","1133","258","1001","257","49","53","839","250","113","89","132","74"
"1400000US41057960300","Census Tract 9603, Tillamook County, Oregon","2641","241","471","113","471","113","0","12","444","116","27","28","0","12","1542","168","1485","165","0","12","1395","161","90","71","57","53","628","83","433","88","17","24","386","88","30","22","195","73"
"1400000US41057960200","Census Tract 9602, Tillamook County, Oregon","2348","294","321","115","321","115","0","12","294","116","27","18","0","12","1259","197","1238","196","3","4","1140","200","95","47","21","13","768","115","651","113","4","5","541","99","106","81","117","44"
"1400000US41057960800","Census Tract 9608, Tillamook County, Oregon","2787","425","545","248","481","279","0","12","322","233","159","170","64","82","1464","297","1318","310","0","12","1060","288","258","200","146","93","778","170","726","177","0","12","622","171","104","80","52","41"
"1400000US41057960600","Census Tract 9606, Tillamook County, Oregon","2249","340","445","135","445","135","0","12","442","135","3","10","0","12","1109","231","991","232","0","12","923","244","68","94","118","89","695","160","619","164","0","12","589","167","30","33","76","50"
"1400000US41057960100","Census Tract 9601, Tillamook County, Oregon","3228","271","472","120","472","120","0","12","472","120","0","12","0","12","1643","187","1542","187","1","4","1401","181","140","82","101","56","1113","153","965","142","37","38","889","146","39","32","148","65"
"1400000US41057960400","Census Tract 9604, Tillamook County, Oregon","7867","416","1969","239","1897","243","0","17","1764","269","133","100","72","68","4583","334","4243","363","28","32","3970","362","245","132","340","148","1315","159","1022","154","13","20","980","165","29","43","293","136"
"1400000US41057960500","Census Tract 9605, Tillamook County, Oregon","2070","276","367","120","367","120","0","12","341","121","26","30","0","12","1325","182","1244","179","0","12","1116","166","128","96","81","49","378","59","317","57","5","8","295","59","17","14","61","26"
"1400000US41057960700","Census Tract 9607, Tillamook County, Oregon","2164","285","296","79","296","79","0","12","238","88","58","59","0","12","1253","220","1177","217","14","23","1015","237","148","93","76","65","615","110","457","95","0","12","407","93","50","32","158","103"
"1400000US41045970600","Census Tract 9706, Malheur County, Oregon","4054","332","1143","185","1073","172","7","11","949","175","117","94","70","64","2169","220","1913","210","12","17","1667","217","234","98","256","110","742","119","591","112","2","5","541","105","48","32","151","50"
"1400000US41045970200","Census Tract 9702, Malheur County, Oregon","4754","426","1396","266","1396","266","0","12","1132","285","264","186","0","12","2342","258","2222","245","0","12","1851","252","371","205","120","72","1016","102","712","129","0","12","608","125","104","70","304","111"
"1400000US41045970500","Census Tract 9705, Malheur County, Oregon","4660","230","1498","165","1423","170","0","12","1281","185","142","95","75","71","2480","178","2272","189","0","12","1889","211","383","115","208","88","682","103","563","91","0","12","499","88","64","33","119","51"
"1400000US41045970700","Census Tract 9707, Malheur County, Oregon","1658","203","460","136","404","115","0","12","314","94","90","78","56","70","872","107","796","104","0","12","699","92","97","65","76","49","326","52","247","48","0","12","234","50","13","13","79","29"
"1400000US41063960200","Census Tract 9602, Wallowa County, Oregon","1902","181","390","87","390","87","0","12","336","88","54","43","0","12","1044","121","985","123","3","5","878","133","104","54","59","37","468","74","330","79","4","6","252","69","74","48","138","55"
"1400000US41063960300","Census Tract 9603, Wallowa County, Oregon","3062","189","607","100","607","100","0","12","484","105","123","86","0","12","1611","116","1526","129","0","12","1349","140","177","83","85","47","844","84","657","80","0","12","621","82","36","32","187","61"
"1400000US41067032104","Census Tract 321.04, Washington County, Oregon","4935","205","1385","80","1385","80","0","12","1385","80","0","12","0","12","3146","165","3146","165","7","11","3018","173","121","98","0","12","404","52","404","52","0","12","393","52","11","17","0","12"
"1400000US41063960100","Census Tract 9601, Wallowa County, Oregon","1825","171","281","64","262","61","0","12","240","60","22","25","19","22","1015","101","932","102","0","12","788","95","144","74","83","49","529","88","449","97","13","19","416","91","20","18","80","51"
"1400000US41067032700","Census Tract 327, Washington County, Oregon","5269","341","1030","163","1030","163","0","17","991","163","39","45","0","17","3374","246","3319","259","9","14","3139","288","171","93","55","44","865","85","705","87","27","25","602","78","76","50","160","66"
"1400000US41067031804","Census Tract 318.04, Washington County, Oregon","6895","410","1895","321","1895","321","0","17","1794","335","101","83","0","17","4350","266","4334","267","0","17","4114","293","220","167","16","25","650","96","650","96","13","21","626","92","11","17","0","17"
"1400000US41067033500","Census Tract 335, Washington County, Oregon","4528","328","1223","223","1208","222","0","12","1027","175","181","194","15","16","2814","229","2774","235","20","23","2412","210","342","170","40","32","491","92","452","102","0","12","424","92","28","43","39","41"
"1400000US41067030401","Census Tract 304.01, Washington County, Oregon","4584","388","805","159","805","159","0","12","739","164","66","82","0","12","2954","427","2806","434","0","12","2604","471","202","130","148","109","825","183","662","191","0","12","563","168","99","59","163","86"
"1400000US41067030502","Census Tract 305.02, Washington County, Oregon","3781","272","736","126","736","126","0","12","736","126","0","12","0","12","2576","184","2566","184","0","12","2516","193","50","45","10","15","469","82","421","80","0","12","380","80","41","35","48","36"
"1400000US41067031200","Census Tract 312, Washington County, Oregon","7580","618","1846","411","1695","356","0","17","1483","389","212","186","151","239","4587","403","4351","374","48","74","3866","470","437","237","236","261","1147","191","760","175","19","29","597","152","144","108","387","149"
"1400000US41067031606","Census Tract 316.06, Washington County, Oregon","6694","473","1839","289","1782","311","0","17","1660","350","122","117","57","98","4212","314","4142","333","0","17","3905","364","237","153","70","70","643","109","563","122","0","17","512","137","51","74","80","80"
"1400000US41067031613","Census Tract 316.13, Washington County, Oregon","7670","506","1936","301","1936","301","0","17","1689","343","247","186","0","17","5235","460","5216","455","0","17","4672","558","544","307","19","29","499","98","439","94","0","17","383","91","56","52","60","57"
"1400000US41067031807","Census Tract 318.07, Washington County, Oregon","3667","196","587","96","587","96","0","12","587","96","0","12","0","12","2361","178","2323","182","0","12","2218","177","105","81","38","46","719","73","655","83","0","12","612","84","43","33","64","37"
"1400000US41067032404","Census Tract 324.04, Washington County, Oregon","6913","511","1502","280","1502","280","0","17","1425","324","77","84","0","17","4468","338","4376","379","14","21","3902","377","460","284","92","147","943","105","872","118","0","17","872","118","0","17","71","87"
"1400000US41067032406","Census Tract 324.06, Washington County, Oregon","9321","666","2365","417","2340","412","0","17","2332","413","8","13","25","37","5825","390","5756","396","0","17","5469","443","287","197","69","77","1131","165","950","183","0","17","897","194","53","68","181","94"
