"GEO_ID","NAME","B28008_001E","B28008_001M","B28008_002E","B28008_002M","B28008_003E","B28008_003M","B28008_004E","B28008_004M","B28008_005E","B28008_005M","B28008_006E","B28008_006M","B28008_007E","B28008_007M","B28008_008E","B28008_008M","B28008_009E","B28008_009M","B28008_010E","B28008_010M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Has a computer","Margin of Error!!Total!!Has a computer","Estimate!!Total!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!Has a computer!!With a broadband subscription","Margin of Error!!Total!!Has a computer!!With a broadband subscription","Estimate!!Total!!Has a computer!!With a broadband subscription!!With a fixed broadband Internet subscription","Margin of Error!!Total!!Has a computer!!With a broadband subscription!!With a fixed broadband Internet subscription","Estimate!!Total!!Has a computer!!With a broadband subscription!!With a fixed broadband Internet subscription!!With a cellular data plan","Margin of Error!!Total!!Has a computer!!With a broadband subscription!!With a fixed broadband Internet subscription!!With a cellular data plan","Estimate!!Total!!Has a computer!!With a broadband subscription!!With a fixed broadband Internet subscription!!Without a cellular data plan","Margin of Error!!Total!!Has a computer!!With a broadband subscription!!With a fixed broadband Internet subscription!!Without a cellular data plan","Estimate!!Total!!Has a computer!!With a broadband subscription!!Cellular data plan alone or with dial-up","Margin of Error!!Total!!Has a computer!!With a broadband subscription!!Cellular data plan alone or with dial-up","Estimate!!Total!!Has a computer!!Without Internet subscription","Margin of Error!!Total!!Has a computer!!Without Internet subscription","Estimate!!Total!!No Computer","Margin of Error!!Total!!No Computer"
"1400000US41029000602","Census Tract 6.02, Jackson County, Oregon","5532","374","4885","377","16","26","4508","417","4308","408","2757","465","1551","320","200","123","361","261","647","173"
"1400000US41029000201","Census Tract 2.01, Jackson County, Oregon","3524","356","3349","383","0","12","2867","378","2543","487","1264","260","1279","452","324","235","482","299","175","95"
"1400000US41029000900","Census Tract 9, Jackson County, Oregon","9117","640","8703","722","29","46","8093","712","6974","711","4123","663","2851","698","1119","450","581","564","414","231"
"1400000US41029001400","Census Tract 14, Jackson County, Oregon","11106","840","10841","838","58","94","9488","1044","7722","1063","5648","1090","2074","641","1766","835","1295","654","265","143"
"1400000US41029002300","Census Tract 23, Jackson County, Oregon","1652","198","1615","200","14","13","1495","204","1245","199","697","231","548","155","250","118","106","69","37","27"
"1400000US41029001500","Census Tract 15, Jackson County, Oregon","5019","516","4671","529","0","17","4515","524","4250","490","3299","626","951","428","265","174","156","143","348","158"
"1400000US41029002400","Census Tract 24, Jackson County, Oregon","1768","243","1703","237","23","24","1503","230","1386","230","874","190","512","171","117","74","177","158","65","33"
"1400000US41029002700","Census Tract 27, Jackson County, Oregon","7308","590","6529","661","130","196","5872","711","4859","730","3183","727","1676","566","1013","521","527","340","779","305"
"1400000US41029001100","Census Tract 11, Jackson County, Oregon","5224","494","4962","522","0","17","4736","555","4376","596","3246","525","1130","508","360","271","226","252","262","128"
"1400000US41029001301","Census Tract 13.01, Jackson County, Oregon","4937","384","4686","410","78","59","4298","462","3662","438","2913","475","749","264","636","328","310","207","251","216"
"1400000US41029002100","Census Tract 21, Jackson County, Oregon","3299","288","3215","295","0","12","3108","315","2966","315","1917","290","1049","279","142","92","107","100","84","49"
"1400000US41029002900","Census Tract 29, Jackson County, Oregon","7786","608","7082","667","41","49","6766","662","6039","646","3676","707","2363","438","727","315","275","152","704","232"
"1400000US41029001800","Census Tract 18, Jackson County, Oregon","8678","535","8395","547","0","17","7868","707","7443","715","5459","700","1984","539","425","210","527","519","283","139"
"1400000US41003000600","Census Tract 6, Benton County, Oregon","4386","352","4087","394","0","12","3700","432","3512","428","2815","500","697","260","188","138","387","190","299","176"
"1400000US41003010300","Census Tract 103, Benton County, Oregon","3560","273","3456","282","28","29","3077","279","2780","283","2080","292","700","178","297","137","351","166","104","67"
"1400000US41003010200","Census Tract 102, Benton County, Oregon","4567","279","4476","285","59","52","4272","323","3929","329","2965","339","964","234","343","200","145","124","91","51"
"1400000US41003001101","Census Tract 11.01, Benton County, Oregon","3164","406","3089","409","17","26","2786","441","2426","411","1637","363","789","364","360","242","286","168","75","57"
"1400000US41009970200","Census Tract 9702, Columbia County, Oregon","6485","503","5836","563","12","19","5244","528","4162","580","2950","544","1212","355","1082","532","580","337","649","228"
"1400000US41009970800","Census Tract 9708, Columbia County, Oregon","7048","501","6367","572","0","17","6127","615","5508","616","4317","621","1191","437","619","206","240","158","681","295"
"1400000US41009970300","Census Tract 9703, Columbia County, Oregon","4873","401","4581","434","53","49","4110","463","3413","466","2359","430","1054","264","697","238","418","163","292","176"
"1400000US41009970400","Census Tract 9704, Columbia County, Oregon","2641","256","2487","271","75","73","2361","281","2055","270","1514","274","541","126","306","185","51","37","154","93"
"1400000US41009970700","Census Tract 9707, Columbia County, Oregon","4046","340","3814","356","0","12","3609","357","3367","343","2239","396","1128","323","242","155","205","113","232","105"
"1400000US41009971000","Census Tract 9710, Columbia County, Oregon","4956","270","4822","276","77","71","4531","301","3991","362","3002","410","989","342","540","282","214","118","134","75"
"1400000US41009970500","Census Tract 9705, Columbia County, Oregon","6606","505","6343","542","118","116","5762","594","5471","600","4553","635","918","248","291","178","463","284","263","147"
"1400000US41009971100","Census Tract 9711, Columbia County, Oregon","3375","329","3074","370","9","14","2794","340","2500","323","1902","332","598","184","294","129","271","174","301","177"
"1400000US41009970600","Census Tract 9706, Columbia County, Oregon","5668","574","5315","617","0","17","5214","608","4797","620","3139","658","1658","531","417","261","101","97","353","184"
"1400000US41009970900","Census Tract 9709, Columbia County, Oregon","4748","298","4530","304","9","14","4316","319","4060","370","3301","369","759","249","256","165","205","116","218","87"
"1400000US41013950400","Census Tract 9504, Crook County, Oregon","4250","365","3957","359","19","30","3444","354","2762","412","1738","383","1024","317","682","317","494","232","293","132"
"1400000US41013950100","Census Tract 9501, Crook County, Oregon","6986","583","6336","605","122","197","5750","628","4841","488","3803","524","1038","291","909","484","464","379","650","267"
"1400000US41013950200","Census Tract 9502, Crook County, Oregon","4308","287","3903","293","56","64","3630","321","2940","444","2186","425","754","272","690","363","217","114","405","146"
"1400000US41013950300","Census Tract 9503, Crook County, Oregon","6663","451","6346","463","0","17","5779","543","5540","556","3870","664","1670","485","239","146","567","299","317","219"
"1400000US41055950100","Census Tract 9501, Sherman County, Oregon","1593","105","1445","109","7","5","1259","120","1050","125","659","118","391","71","209","81","179","57","148","48"
"1400000US41065970200","Census Tract 9702, Wasco County, Oregon","3166","273","3072","278","28","44","2777","313","2296","328","1490","331","806","272","481","262","267","186","94","47"
"1400000US41065970500","Census Tract 9705, Wasco County, Oregon","3759","263","3454","313","12","20","3123","340","2869","372","1988","375","881","335","254","150","319","166","305","110"
"1400000US41065970700","Census Tract 9707, Wasco County, Oregon","1553","153","1313","144","3","6","1147","134","973","140","684","142","289","83","174","95","163","101","240","101"
"1400000US41065970400","Census Tract 9704, Wasco County, Oregon","3156","273","2739","304","46","43","2342","311","2000","392","1541","394","459","189","342","205","351","286","417","126"
"1400000US41065970600","Census Tract 9706, Wasco County, Oregon","2747","263","2387","294","107","95","1980","288","1753","314","1319","253","434","173","227","170","300","178","360","201"
"1400000US41065970300","Census Tract 9703, Wasco County, Oregon","2905","243","2795","257","0","12","2630","289","2387","292","1652","326","735","268","243","188","165","105","110","69"
"1400000US41065970100","Census Tract 9701, Wasco County, Oregon","3378","266","3132","275","0","12","2703","394","2578","389","1689","366","889","257","125","83","429","303","246","107"
"1400000US41065970800","Census Tract 9708, Wasco County, Oregon","4042","290","3522","277","59","38","3042","290","2688","297","1381","217","1307","256","354","137","421","143","520","144"
"1400000US41039000402","Census Tract 4.02, Lane County, Oregon","3268","332","3092","343","0","12","2754","330","2529","339","1890","315","639","199","225","89","338","190","176","86"
"1400000US41039001001","Census Tract 10.01, Lane County, Oregon","2493","254","2405","274","38","33","2138","289","1605","268","977","256","628","133","533","237","229","157","88","55"
"1400000US41029002000","Census Tract 20, Jackson County, Oregon","2082","235","2066","233","0","12","1906","248","1788","244","1218","277","570","175","118","80","160","75","16","17"
"1400000US41029002600","Census Tract 26, Jackson County, Oregon","2671","227","2465","237","48","25","2096","260","1927","263","1180","264","747","137","169","74","321","148","206","70"
"1400000US41029002800","Census Tract 28, Jackson County, Oregon","4939","477","4649","483","34","34","4144","488","3607","477","2559","358","1048","403","537","182","471","359","290","143"
"1400000US41029000800","Census Tract 8, Jackson County, Oregon","6116","614","5810","642","0","17","5531","622","4776","568","3368","623","1408","407","755","453","279","228","306","167"
"1400000US41029000700","Census Tract 7, Jackson County, Oregon","9414","605","9133","614","47","52","8437","616","7296","696","4912","754","2384","593","1141","529","649","539","281","196"
"1400000US41019050001","Census Tract 500.01, Douglas County, Oregon","4574","492","4274","484","59","49","3967","485","3788","497","2049","416","1739","532","179","100","248","111","300","150"
"1400000US41019160000","Census Tract 1600, Douglas County, Oregon","7852","550","6950","556","77","103","6106","663","5226","784","4037","787","1189","441","880","450","767","370","902","306"
"1400000US41019180000","Census Tract 1800, Douglas County, Oregon","4260","323","4073","322","80","100","3666","346","3400","438","2313","447","1087","307","266","237","327","191","187","104"
"1400000US41019080000","Census Tract 800, Douglas County, Oregon","7528","477","6989","508","84","81","6590","564","6131","526","4125","686","2006","527","459","233","315","161","539","181"
"1400000US41019140000","Census Tract 1400, Douglas County, Oregon","5293","441","4950","484","45","41","4511","609","4006","582","3064","565","942","358","505","441","394","390","343","148"
"1400000US41019190000","Census Tract 1900, Douglas County, Oregon","4809","394","4328","351","0","12","4035","360","3385","418","1806","321","1579","365","650","370","293","118","481","237"
"1400000US41019020000","Census Tract 200, Douglas County, Oregon","3283","295","3021","317","10","15","2805","381","2649","391","1937","383","712","224","156","113","206","211","262","131"
"1400000US41019110000","Census Tract 1100, Douglas County, Oregon","2919","290","2553","308","49","57","2358","306","1976","294","1377","297","599","171","382","173","146","90","366","207"
"1400000US41005024302","Census Tract 243.02, Clackamas County, Oregon","5103","440","4819","441","37","43","4584","441","3798","556","2330","565","1468","575","786","404","198","131","284","177"
"1400000US41005020304","Census Tract 203.04, Clackamas County, Oregon","5537","249","5421","281","47","72","5302","323","5143","323","4503","378","640","257","159","128","72","69","116","112"
"1400000US41005021200","Census Tract 212, Clackamas County, Oregon","3904","370","3566","390","0","12","3072","376","2838","376","2097","324","741","325","234","137","494","272","338","185"
"1400000US41005022400","Census Tract 224, Clackamas County, Oregon","3877","251","3510","288","0","12","3432","290","3144","282","2283","380","861","344","288","171","78","47","367","118"
"1400000US41005023700","Census Tract 237, Clackamas County, Oregon","5245","480","4989","501","54","73","4674","516","4207","584","3076","549","1131","483","467","258","261","173","256","118"
"1400000US41005020200","Census Tract 202, Clackamas County, Oregon","6211","312","6053","317","29","47","5902","341","5497","411","4169","484","1328","332","405","231","122","110","158","89"
"1400000US41005021700","Census Tract 217, Clackamas County, Oregon","6725","554","6199","630","0","17","5619","710","5310","736","4157","858","1153","364","309","226","580","353","526","189"
"1400000US41005020503","Census Tract 205.03, Clackamas County, Oregon","2393","155","2300","161","0","12","2282","165","2179","186","1697","201","482","131","103","88","18","31","93","55"
"1400000US41005024000","Census Tract 240, Clackamas County, Oregon","2554","241","2444","251","9","15","2365","251","2246","268","1376","264","870","287","119","92","70","67","110","66"
"1400000US41005021802","Census Tract 218.02, Clackamas County, Oregon","4465","354","4165","353","42","51","3907","378","3483","397","2377","405","1106","322","424","246","216","151","300","128"
"1400000US41043020300","Census Tract 203, Linn County, Oregon","7321","498","7224","501","20","22","6943","544","6422","629","5380","724","1042","327","521","408","261","121","97","69"
"1400000US41043020400","Census Tract 204, Linn County, Oregon","3928","369","3660","394","0","12","3366","418","2930","446","2239","480","691","240","436","204","294","149","268","95"
"1400000US41043030500","Census Tract 305, Linn County, Oregon","4461","350","4309","368","19","22","3884","432","3289","405","2194","392","1095","309","595","237","406","235","152","75"
"1400000US41043020700","Census Tract 207, Linn County, Oregon","5865","603","5460","641","23","36","5211","649","4559","632","3649","658","910","380","652","349","226","165","405","235"
"1400000US41043030200","Census Tract 302, Linn County, Oregon","6577","495","5838","554","28","34","5488","565","4982","583","3850","579","1132","365","506","203","322","174","739","262"
"1400000US41043030300","Census Tract 303, Linn County, Oregon","2338","297","2139","287","32","31","1931","281","1476","286","945","243","531","185","455","150","176","102","199","84"
"1400000US41043030401","Census Tract 304.01, Linn County, Oregon","6939","573","6542","606","0","17","5927","618","5180","604","3541","752","1639","583","747","529","615","386","397","202"
"1400000US41043030700","Census Tract 307, Linn County, Oregon","3887","246","3705","274","25","39","3449","329","3300","330","2477","362","823","258","149","77","231","133","182","102"
"1400000US41043030600","Census Tract 306, Linn County, Oregon","7632","729","6776","894","86","80","5906","845","5012","789","3680","727","1332","456","894","353","784","519","856","442"
"1400000US41043020200","Census Tract 202, Linn County, Oregon","2066","181","1888","233","10","16","1630","218","1444","215","1109","234","335","102","186","98","248","162","178","119"
"1400000US41043020500","Census Tract 205, Linn County, Oregon","3855","352","3490","408","15","24","3268","415","2882","429","2181","448","701","192","386","251","207","96","365","205"
"1400000US41043030902","Census Tract 309.02, Linn County, Oregon","7559","538","7087","572","26","34","6596","560","6192","585","4574","658","1618","453","404","187","465","282","472","218"
"1400000US41043030903","Census Tract 309.03, Linn County, Oregon","5617","490","5080","512","0","17","4765","564","4404","545","3058","533","1346","414","361","265","315","211","537","185"
"1400000US41043030904","Census Tract 309.04, Linn County, Oregon","4472","340","4121","380","29","34","3646","368","3339","365","2451","392","888","239","307","142","446","204","351","162"
"1400000US41043020100","Census Tract 201, Linn County, Oregon","10269","571","9999","598","35","53","9141","677","8346","708","6379","872","1967","480","795","408","823","314","270","144"
"1400000US41043020600","Census Tract 206, Linn County, Oregon","8200","693","7562","681","0","17","7200","710","6121","562","4716","538","1405","391","1079","664","362","252","638","287"
"1400000US41043030402","Census Tract 304.02, Linn County, Oregon","6926","615","6420","649","58","66","5794","679","5128","657","3508","689","1620","531","666","414","568","316","506","206"
"1400000US41043030800","Census Tract 308, Linn County, Oregon","8326","561","7506","624","22","34","7102","682","6748","678","4567","929","2181","753","354","248","382","178","820","285"
"1400000US41043030100","Census Tract 301, Linn County, Oregon","6090","538","5810","540","84","80","5096","623","4223","541","2740","447","1483","422","873","527","630","299","280","129"
"1400000US41057960300","Census Tract 9603, Tillamook County, Oregon","2641","241","2389","242","17","24","2225","253","2147","254","1748","254","399","98","78","40","147","104","252","100"
"1400000US41057960200","Census Tract 9602, Tillamook County, Oregon","2348","294","2210","294","7","8","1975","287","1668","262","1058","262","610","191","307","124","228","100","138","47"
"1400000US41057960800","Census Tract 9608, Tillamook County, Oregon","2787","425","2525","475","0","12","2004","462","1728","441","1018","377","710","265","276","147","521","361","262","169"
"1400000US41057960600","Census Tract 9606, Tillamook County, Oregon","2249","340","2055","340","0","12","1954","355","1638","377","1140","288","498","237","316","217","101","102","194","100"
"1400000US41057960100","Census Tract 9601, Tillamook County, Oregon","3228","271","2979","267","38","37","2762","266","2532","279","1793","346","739","290","230","113","179","89","249","90"
"1400000US41057960400","Census Tract 9604, Tillamook County, Oregon","7867","416","7162","498","41","38","6714","510","5944","601","3839","581","2105","545","770","453","407","228","705","236"
"1400000US41057960500","Census Tract 9605, Tillamook County, Oregon","2070","276","1928","267","5","8","1752","264","1522","264","921","236","601","191","230","132","171","122","142","61"
"1400000US41057960700","Census Tract 9607, Tillamook County, Oregon","2164","285","1930","276","14","23","1660","314","1511","307","685","263","826","258","149","140","256","156","234","120"
"1400000US41045970600","Census Tract 9706, Malheur County, Oregon","4054","332","3577","298","21","28","3157","331","2582","354","1735","368","847","329","575","184","399","163","477","155"
"1400000US41045970200","Census Tract 9702, Malheur County, Oregon","4754","426","4330","425","0","12","3591","462","2822","405","1866","433","956","285","769","361","739","367","424","140"
"1400000US41045970500","Census Tract 9705, Malheur County, Oregon","4660","230","4258","260","0","12","3669","314","2883","350","1905","371","978","277","786","243","589","189","402","158"
"1400000US41045970700","Census Tract 9707, Malheur County, Oregon","1658","203","1447","181","0","12","1247","154","975","150","527","141","448","105","272","114","200","139","211","116"
"1400000US41063960200","Census Tract 9602, Wallowa County, Oregon","1902","181","1705","192","7","8","1466","217","1289","189","774","178","515","123","177","128","232","97","197","67"
"1400000US41063960300","Census Tract 9603, Wallowa County, Oregon","3062","189","2790","209","0","12","2454","244","2197","258","1342","225","855","168","257","101","336","157","272","79"
"1400000US41067032104","Census Tract 321.04, Washington County, Oregon","4935","205","4935","205","7","11","4796","213","4568","265","3673","293","895","231","228","133","132","103","0","12"
"1400000US41063960100","Census Tract 9601, Wallowa County, Oregon","1825","171","1643","181","13","19","1444","169","1252","159","717","141","535","123","192","89","186","89","182","85"
"1400000US41067032700","Census Tract 327, Washington County, Oregon","5269","341","5054","352","36","28","4732","383","4209","440","3147","469","1062","230","523","209","286","142","215","82"
"1400000US41067031804","Census Tract 318.04, Washington County, Oregon","6895","410","6879","413","13","21","6534","464","6131","508","5128","615","1003","414","403","353","332","241","16","25"
"1400000US41067033500","Census Tract 335, Washington County, Oregon","4528","328","4434","344","20","23","3863","368","3596","382","2812","405","784","224","267","115","551","260","94","64"
"1400000US41067030401","Census Tract 304.01, Washington County, Oregon","4584","388","4273","396","0","12","3906","455","3628","504","2883","569","745","303","278","227","367","231","311","150"
"1400000US41067030502","Census Tract 305.02, Washington County, Oregon","3781","272","3723","268","0","12","3632","272","3515","272","2836","349","679","208","117","86","91","58","58","40"
"1400000US41067031200","Census Tract 312, Washington County, Oregon","7580","618","6806","558","67","104","5946","718","5397","716","3898","784","1499","457","549","309","793","391","774","503"
"1400000US41067031606","Census Tract 316.06, Washington County, Oregon","6694","473","6487","525","0","17","6077","615","5669","646","4441","732","1228","459","408","260","410","273","207","179"
"1400000US41067031613","Census Tract 316.13, Washington County, Oregon","7670","506","7591","515","0","17","6744","701","6304","751","5033","770","1271","374","440","270","847","459","79","73"
"1400000US41067031807","Census Tract 318.07, Washington County, Oregon","3667","196","3565","205","0","12","3417","202","3176","271","2605","246","571","176","241","203","148","92","102","59"
"1400000US41067032404","Census Tract 324.04, Washington County, Oregon","6913","511","6750","577","14","21","6199","615","5482","573","4286","628","1196","371","717","470","537","325","163","174"
"1400000US41067032406","Census Tract 324.06, Washington County, Oregon","9321","666","9046","674","0","17","8698","758","8399","759","6298","763","2101","610","299","199","348","213","275","171"
"1400000US41067032604","Census Tract 326.04, Washington County, Oregon","6192","438","5992","541","0","17","5480","626","4777","732","3243","642","1534","549","703","534","512","394","200","261"
"1400000US41067033400","Census Tract 334, Washington County, Oregon","2153","219","2079","224","6","9","1702","230","1490","233","1127","212","363","133","212","83","371","197","74","43"
"1400000US41067030200","Census Tract 302, Washington County, Oregon","6584","429","6474","443","0","17","6225","508","5818","542","4696","606","1122","520","407","249","249","161","110","80"
"1400000US41067030801","Census Tract 308.01, Washington County, Oregon","6878","620","6790","638","47","51","6075","739","5600","704","4098","742","1502","475","475","398","668","493","88","88"
"1400000US41067031611","Census Tract 316.11, Washington County, Oregon","7513","599","7463","619","18","32","7247","612","6989","648","5295","655","1694","379","258","161","198","258","50","83"
"1400000US41051009201","Census Tract 92.01, Multnomah County, Oregon","8254","586","7559","604","0","17","7070","624","6238","756","4961","905","1277","396","832","397","489","226","695","374"
"1400000US41051009804","Census Tract 98.04, Multnomah County, Oregon","3282","247","3063","276","32","37","2786","284","2403","357","1855","429","548","348","383","259","245","148","219","99"
"1400000US41051009903","Census Tract 99.03, Multnomah County, Oregon","6676","472","6574","485","0","17","6552","485","6192","621","4535","756","1657","528","360","329","22","37","102","94"
"1400000US41051010100","Census Tract 101, Multnomah County, Oregon","8654","597","8222","618","48","148","7856","615","7141","688","4945","749","2196","626","715","376","318","170","432","169"
"1400000US41051010306","Census Tract 103.06, Multnomah County, Oregon","5109","321","4972","342","0","17","4850","362","4365","349","3425","365","940","283","485","300","122","102","137","129"
"1400000US41051010409","Census Tract 104.09, Multnomah County, Oregon","8403","484","8178","510","37","55","7527","579","6954","620","5815","648","1139","418","573","334","614","291","225","179"
"1400000US41051001601","Census Tract 16.01, Multnomah County, Oregon","5684","536","5352","561","31","48","5205","569","4912","606","4132","602","780","323","293","193","116","105","332","117"
"1400000US41051000601","Census Tract 6.01, Multnomah County, Oregon","5320","431","5030","459","0","17","4828","471","4136","504","3257","490","879","316","692","347","202","105","290","178"
"1400000US41051000901","Census Tract 9.01, Multnomah County, Oregon","4685","296","4587","314","0","12","4427","327","4280","317","3569","377","711","225","147","111","160","142","98","78"
"1400000US41051000902","Census Tract 9.02, Multnomah County, Oregon","4882","390","4712","413","0","12","4506","484","4298","501","3517","518","781","380","208","200","206","199","170","106"
"1400000US41051001702","Census Tract 17.02, Multnomah County, Oregon","3994","279","3902","302","9","13","3727","328","3212","433","2290","338","922","354","515","260","166","84","92","69"
"1400000US41051001900","Census Tract 19, Multnomah County, Oregon","5054","219","4971","241","20","31","4854","260","4655","283","4117","292","538","161","199","116","97","75","83","59"
"1400000US41051002501","Census Tract 25.01, Multnomah County, Oregon","4705","199","4636","213","16","26","4595","220","4339","239","3771","299","568","160","256","135","25","22","69","69"
"1400000US41051002600","Census Tract 26, Multnomah County, Oregon","2905","201","2837","206","17","27","2780","220","2534","256","2148","253","386","147","246","128","40","37","68","47"
"1400000US41051002702","Census Tract 27.02, Multnomah County, Oregon","3355","229","3038","234","0","12","2823","256","2660","290","2085","321","575","241","163","91","215","105","317","136"
"1400000US41051002902","Census Tract 29.02, Multnomah County, Oregon","5740","359","5576","417","0","17","5133","451","4711","444","4069","477","642","242","422","258","443","321","164","133"
"1400000US41051003502","Census Tract 35.02, Multnomah County, Oregon","2540","174","2487","178","6","10","2438","184","2329","198","2082","224","247","110","109","63","43","31","53","36"
"1400000US41051003701","Census Tract 37.01, Multnomah County, Oregon","4459","362","4111","425","0","12","3934","410","3105","503","2557","510","548","182","829","345","177","195","348","128"
"1400000US41051003902","Census Tract 39.02, Multnomah County, Oregon","3460","232","3280","251","0","12","3188","257","2869","345","2329","342","540","188","319","235","92","85","180","142"
"1400000US41051004800","Census Tract 48, Multnomah County, Oregon","3026","228","2912","230","0","12","2690","258","2454","278","1879","314","575","226","236","138","222","108","114","81"
"1400000US41051004900","Census Tract 49, Multnomah County, Oregon","4438","438","4000","455","0","12","3622","460","3323","471","2862","487","461","165","299","143","378","145","438","231"
"1400000US41051006702","Census Tract 67.02, Multnomah County, Oregon","3495","370","3451","377","0","12","3264","353","3024","409","2318","400","706","239","240","161","187","154","44","35"
"1400000US41051010500","Census Tract 105, Multnomah County, Oregon","3745","383","3432","376","76","55","3087","393","2769","403","2302","397","467","210","318","170","269","235","313","183"
"1400000US41051008201","Census Tract 82.01, Multnomah County, Oregon","2909","248","2686","274","89","87","2400","283","2118","353","1648","362","470","194","282","145","197","117","223","75"
"1400000US41051009603","Census Tract 96.03, Multnomah County, Oregon","3746","342","3595","366","15","24","3314","440","2852","525","2088","517","764","290","462","303","266","198","151","106"
"1400000US41051010200","Census Tract 102, Multnomah County, Oregon","6340","595","6190","587","0","17","5494","694","4903","716","3361","767","1542","672","591","392","696","512","150","117"
"1400000US41051000302","Census Tract 3.02, Multnomah County, Oregon","7164","345","6953","378","0","17","6910","382","6501","400","5524","503","977","377","409","240","43","52","211","145"
"1400000US41051003200","Census Tract 32, Multnomah County, Oregon","4368","265","4304","263","0","12","4253","265","3994","254","3255","321","739","192","259","130","51","42","64","47"
"1400000US41051003302","Census Tract 33.02, Multnomah County, Oregon","3261","339","3126","362","19","29","3013","351","2800","312","2482","322","318","171","213","232","94","95","135","95"
"1400000US41051003401","Census Tract 34.01, Multnomah County, Oregon","3573","401","3491","403","47","60","3398","418","3191","456","2438","477","753","227","207","119","46","45","82","66"
"1400000US41051000501","Census Tract 5.01, Multnomah County, Oregon","4189","240","4025","262","67","91","3507","325","3205","313","2409","351","796","242","302","190","451","252","164","77"
"1400000US41051001302","Census Tract 13.02, Multnomah County, Oregon","3411","211","3367","212","0","12","3347","211","3281","211","2627","240","654","265","66","47","20","23","44","45"
"1400000US41051002401","Census Tract 24.01, Multnomah County, Oregon","2761","159","2747","159","0","12","2667","155","2546","174","2292","221","254","148","121","79","80","53","14","15"
"1400000US41051003402","Census Tract 34.02, Multnomah County, Oregon","3907","349","3823","364","0","12","3771","363","3418","434","2794","485","624","237","353","191","52","36","84","65"
"1400000US41051003501","Census Tract 35.01, Multnomah County, Oregon","3462","293","3230","298","36","44","2990","325","2683","346","2137","338","546","198","307","143","204","126","232","166"
"1400000US41051003601","Census Tract 36.01, Multnomah County, Oregon","5030","302","4963","304","0","17","4667","337","4360","347","3496","380","864","296","307","187","296","187","67","50"
"1400000US41051004001","Census Tract 40.01, Multnomah County, Oregon","8000","644","7842","655","0","17","7408","788","6209","903","5113","892","1096","464","1199","466","434","282","158","125"
"1400000US41051005200","Census Tract 52, Multnomah County, Oregon","4262","373","3996","359","0","12","3652","377","3356","382","2728","403","628","183","296","115","344","121","266","191"
"1400000US41051005700","Census Tract 57, Multnomah County, Oregon","3760","352","3698","362","16","25","3278","365","2973","365","2312","334","661","280","305","175","404","248","62","60"
"1400000US41051006001","Census Tract 60.01, Multnomah County, Oregon","1536","116","1518","114","0","12","1511","111","1437","120","1230","135","207","65","74","37","7","12","18","16"
"1400000US41051006501","Census Tract 65.01, Multnomah County, Oregon","6211","389","6195","393","162","129","5903","436","5605","483","4695","478","910","316","298","227","130","103","16","24"
"1400000US41051007202","Census Tract 72.02, Multnomah County, Oregon","3330","320","3206","317","6","11","3153","309","2889","387","2347","451","542","278","264","182","47","56","124","104"
"1400000US41051007900","Census Tract 79, Multnomah County, Oregon","4419","277","4287","289","8","13","4074","315","3606","403","2947","433","659","210","468","222","205","128","132","75"
"1400000US41051008202","Census Tract 82.02, Multnomah County, Oregon","8263","783","7652","854","0","17","6846","798","6134","757","4701","775","1433","587","712","423","806","540","611","248"
"1400000US41051008302","Census Tract 83.02, Multnomah County, Oregon","4334","566","4157","589","155","204","3703","595","3185","494","2517","525","668","271","518","398","299","139","177","81"
"1400000US41051009302","Census Tract 93.02, Multnomah County, Oregon","4780","564","4523","590","0","12","3923","550","3125","474","2240","352","885","326","798","452","600","511","257","122"
"1400000US41051009701","Census Tract 97.01, Multnomah County, Oregon","5926","423","5634","428","34","40","5043","447","4289","505","3155","579","1134","458","754","268","557","275","292","175"
"1400000US41051010303","Census Tract 103.03, Multnomah County, Oregon","5718","401","5509","429","0","17","5092","460","4628","489","3615","650","1013","435","464","354","417","218","209","142"
"1400000US41051000100","Census Tract 1, Multnomah County, Oregon","6405","450","6245","444","22","37","6120","439","5674","478","4796","559","878","316","446","221","103","85","160","98"
"1400000US41051000602","Census Tract 6.02, Multnomah County, Oregon","6285","481","5991","524","0","17","5682","605","4940","622","3549","685","1391","455","742","314","309","213","294","175"
"1400000US41051000801","Census Tract 8.01, Multnomah County, Oregon","4849","417","4741","434","38","45","4527","459","4301","432","3056","464","1245","369","226","166","176","133","108","82"
"1400000US41051002901","Census Tract 29.01, Multnomah County, Oregon","4454","300","4353","321","53","52","4203","327","3660","413","3006","430","654","180","543","251","97","72","101","89"
"1400000US41051003603","Census Tract 36.03, Multnomah County, Oregon","1572","131","1549","134","7","12","1416","152","1310","158","1003","163","307","95","106","63","126","94","23","26"
"1400000US41051004002","Census Tract 40.02, Multnomah County, Oregon","4810","388","4701","396","6","11","4515","423","4094","408","3472","425","622","199","421","169","180","120","109","52"
"1400000US41051004102","Census Tract 41.02, Multnomah County, Oregon","5378","562","5120","551","0","17","4840","605","4218","686","3484","684","734","245","622","414","280","214","258","133"
"1400000US41051004300","Census Tract 43, Multnomah County, Oregon","1011","101","956","103","57","49","895","109","808","147","662","140","146","62","87","71","4","6","55","47"
